Name	Length	EffectiveLength	TPM	NumReads
FBgn0011758	2721.5	2547.92	0.051041	1
FBgn0000047	1595	1421.42	1.86016	20.331
FBgn0032231	1255	1081.42	20.6843	172
FBgn0032585	1982	1808.42	0.071913	1
FBgn0085459	795	621.661	29.9151	143
FBgn0027619	1228.54	1054.97	147.065	1193
FBgn0032350	1284	1110.42	1.52252	13
FBgn0026395	1363	1189.42	0	0
FBgn0029868	719.984	546.682	196.268	825.041
FBgn0039602	4099.83	3926.25	10.7981	326
FBgn0036730	889.346	715.954	0.363289	2
FBgn0260775	841.171	667.813	7.17736	36.857
FBgn0040045	762	588.677	0.957813	4.336
FBgn0030562	1156	982.425	3.04464	23
FBgn0005771	2756.35	2582.78	0.453173	9
FBgn0030847	2563.7	2390.13	0.979398	18
FBgn0038881	4862.61	4689.03	23.63	852
FBgn0040649	332	158.926	1.6366	2
FBgn0038467	2341	2167.43	22.0206	367
FBgn0038205	2683	2509.43	0.155473	3
FBgn0024250	3194	3020.43	8.21182	190.721
FBgn0283658	2183.43	2009.86	38.7587	599
FBgn0259748	651	477.713	0	0
FBgn0030804	639	465.723	0	0
FBgn0032669	907.496	734.098	0.177155	1
FBgn0085788	789	615.664	0	0
FBgn0027790	1196	1022.42	0.254394	2
FBgn0027496	1105	931.425	104.02	745
FBgn0026417	1061.31	887.732	21.4542	146.449
FBgn0033277	1818	1644.42	1.0281	13
FBgn0032202	518.014	344.811	87.5013	232
FBgn0034114	2393	2219.43	14.5904	249
FBgn0001992	2036.41	1862.84	0.56905	8.151
FBgn0000449	1975	1801.42	0	0
FBgn0262846	720.839	547.532	52.0166	219
FBgn0034978	2911	2737.43	0	0
FBgn0028669	2935	2761.43	0	0
FBgn0025635	2227.77	2054.2	6.45752	101.999
FBgn0261363	2228	2054.43	29.2906	462.712
FBgn0010395	3099.22	2925.64	41.034	923.118
FBgn0038285	756	582.68	0.223191	1
FBgn0039776	2248	2074.43	122.374	1952
FBgn0264817	3187	3013.42	0.381099	8.831
FBgn0054030	822	648.648	0	0
FBgn0036007	2725.34	2551.76	62.4825	1226
FBgn0038715	1698	1524.42	0.170621	2
FBgn0040068	3595.77	3422.19	34.4296	906
FBgn0034645	409.26	236.131	409.758	744
FBgn0029756	2612.67	2439.1	5.91869	111.006
FBgn0033873	1212.1	1038.52	0.375676	3
FBgn0034731	2974.59	2801.02	0.139836	3.012
FBgn0030983	634	460.726	0.28227	1
FBgn0030958	333	159.925	46.6337	57.347
FBgn0004888	1273.77	1100.19	233.103	1972
FBgn0030985	734	560.69	4.40696	19
FBgn0036709	1215	1041.42	0	0
FBgn0035515	1609.19	1435.61	17.3023	191
FBgn0005626	3304.37	3130.8	0.124616	3
FBgn0031117	880.191	706.802	65.1348	353.999
FBgn0027585	4628.48	4454.91	0.846577	29
FBgn0053912	498	324.805	0	0
FBgn0032337	1162.5	988.925	0	0
FBgn0011766	3480.64	3307.07	145.448	3698.65
FBgn0034292	854	680.623	0.191074	1
FBgn0036015	836	662.636	0	0
FBgn0038420	1044.36	870.838	1.34404	9
FBgn0052832	723.5	550.192	0	0
FBgn0004811	1464.07	1290.5	54.5191	541.001
FBgn0086906	18419.9	18246.3	9.15163	1284
FBgn0085307	344	170.921	3.0435	4
FBgn0035208	950.845	777.428	4.34932	26
FBgn0035020	720.244	546.936	36.8555	155
FBgn0030628	2315	2141.43	24.8387	409
FBgn0260388	2074.64	1901.06	55.0653	804.945
FBgn0031478	1785	1611.42	24.1306	299
FBgn0031830	572.729	399.5	288.094	885
FBgn0053966	1163	989.425	0	0
FBgn0037540	2649	2475.43	4.86062	92.52
FBgn0027794	3382	3208.43	25.5767	631
FBgn0051406	823	649.574	0	0
FBgn0027544	2506.24	2332.67	0.390259	7
FBgn0260936	4286.3	4112.73	56.9497	1801
FBgn0260779	1661	1487.42	23.4319	268
FBgn0015582	1681	1507.42	21.1017	244.594
FBgn0085384	5433.36	5259.78	1.11264	45
FBgn0052473	3037.18	2863.6	17.7117	390
FBgn0004428	580	406.769	0	0
FBgn0025455	4757.19	4583.61	62.3613	2197.93
FBgn0034380	2418	2244.43	9.85772	170.127
FBgn0053804	1023	849.425	1.021	6.669
FBgn0029950	2240.01	2066.43	0.321699	5.111
FBgn0030362	1099.86	926.283	623.007	4437.4
FBgn0039787	2176	2002.42	0	0
FBgn0086365	2333.36	2159.79	132.996	2208.73
FBgn0264897	538	364.781	0	0
FBgn0037329	1600.34	1426.77	37.729	413.924
FBgn0032728	2859	2685.43	5.90819	122
FBgn0265256	712	538.702	0	0
FBgn0261634	373	199.907	1.95165	3
FBgn0053703	546	372.78	0	0
FBgn0052206	7272	7098.43	0.622909	34
FBgn0020299	4251.14	4077.56	0.095681	3
FBgn0052438	3276.89	3103.31	23.5934	563
FBgn0058178	2773.48	2599.91	5.60107	111.975
FBgn0033723	751	577.681	0	0
FBgn0032860	559	385.773	0	0
FBgn0050338	1039	865.425	4.59625	30.586
FBgn0261648	6116	5942.42	0.131321	6.001
FBgn0037689	2767	2593.43	55.2539	1101.87
FBgn0025115	542	368.786	0	0
FBgn0029657	2374.06	2200.48	0.484924	8.205
FBgn0035710	3167.38	2993.8	0.955669	22
FBgn0270924	2976	2802.43	64.5971	1392
FBgn0030329	1763	1589.43	49.9101	609.989
FBgn0027356	2968.19	2794.61	18.3816	395
FBgn0030400	3939.08	3765.5	36.6743	1061.88
FBgn0085248	1111	937.425	0.01537	0.111
FBgn0040232	6943.03	6769.46	29.7728	1549.76
FBgn0260987	2309.28	2135.7	25.6359	421
FBgn0036353	1624.03	1450.46	30.395	339
FBgn0001170	1662	1488.42	0.174747	2
FBgn0039309	2163	1989.43	0	0
FBgn0086679	2867.62	2694.05	25.5846	530
FBgn0262808	701	527.704	0.246443	1
FBgn0036577	1500	1326.42	0.19609	2
FBgn0038548	1613	1439.42	8.4472	93.496
FBgn0027082	1510.89	1337.31	14.7815	152
FBgn0030038	1963.18	1789.61	110.216	1516.68
FBgn0015754	1874.96	1701.38	95.929	1255
FBgn0011278	2277	2103.43	0	0
FBgn0033888	1325.58	1152.01	0.451556	4
FBgn0039193	660	486.711	0	0
FBgn0033168	574	400.77	0	0
FBgn0265784	2241.78	2068.2	62.5106	994.12
FBgn0037675	592	418.764	0	0
FBgn0037609	1021	847.425	69.9796	456
FBgn0037709	1750	1576.42	14.3544	174
FBgn0261633	325	151.929	1.71198	2
FBgn0040353	1106	932.425	0	0
FBgn0284084	2919	2745.43	0	0
FBgn0031619	1223.87	1050.3	0.123821	1
FBgn0032853	1036	862.425	0	0
FBgn0032135	2336.81	2163.24	7.87544	131
FBgn0020493	3670.64	3497.07	6.2476	168
FBgn0040551	424.488	251.344	10.8657	21
FBgn0039761	607	433.759	0	0
FBgn0033542	2003	1829.42	0	0
FBgn0264855	4056.35	3882.77	47.1595	1408
FBgn0036178	312	138.933	0.936056	1
FBgn0261832	822	648.645	0	0
FBgn0030936	1372	1198.42	0.542584	5
FBgn0034085	4589	4415.43	0.08836	3
FBgn0033969	2059	1885.42	0	0
FBgn0033389	1918	1744.42	1.62045	21.736
FBgn0054015	594	420.763	11.1269	36
FBgn0052274	210	38.21	0	0
FBgn0031907	1218.76	1045.19	0.497706	4
FBgn0035685	595	421.763	0.308347	1
FBgn0034439	3063.03	2889.45	0.27005	6
FBgn0024191	2647.9	2474.33	10.3017	196
FBgn0040389	625.572	452.309	72.7433	253
FBgn0051102	1749.98	1576.4	0.082498	1
FBgn0038337	2153	1979.42	0.131401	2
FBgn0051720	2833.38	2659.81	3.76486	77
FBgn0037537	1309	1135.42	64.824	565.961
FBgn0039754	2220.84	2047.27	0.224319	3.531
FBgn0040553	447	273.837	0	0
FBgn0263239	3526	3352.43	0.310341	8
FBgn0030538	1084	910.425	0	0
FBgn0052644	2012	1838.42	0	0
FBgn0034688	1532.84	1359.27	19.0395	199
FBgn0003744	2340.82	2167.24	36.3041	605
FBgn0038859	591	417.765	0.006993	0.022
FBgn0031023	7622.76	7449.19	36.1558	2070.99
FBgn0037280	1228	1054.42	0	0
FBgn0260398	1914.62	1741.05	24.4645	327.522
FBgn0051703	1727	1553.42	0	0
FBgn0035414	1870	1696.42	8.89265	116
FBgn0025626	2664	2490.43	73.0031	1398
FBgn0035725	839	665.632	33.9956	174
FBgn0036345	699	525.705	0	0
FBgn0035558	2692.61	2519.04	175.169	3393
FBgn0029771	1245.88	1072.3	47.1797	389.013
FBgn0039260	3310	3136.43	29.9371	722
FBgn0266526	5144.52	4970.94	120.731	4614.76
FBgn0050487	728	554.693	0.234453	1
FBgn0283440	3313.84	3140.27	0.027041	0.653
FBgn0267592	4002	3828.43	0	0
FBgn0031517	1646	1472.42	0.618262	7
FBgn0069938	957	783.586	0	0
FBgn0037917	2056.56	1882.98	25.7615	373
FBgn0000351	1625.07	1451.49	2.69281	30.055
FBgn0053245	607	433.759	0	0
FBgn0035083	919.669	746.267	241.708	1387
FBgn0032873	2241.56	2067.98	27.1854	432.29
FBgn0026620	2872.55	2698.98	101.844	2113.62
FBgn0062413	1629.38	1455.81	54.9387	615
FBgn0045498	1163	989.425	0	0
FBgn0014092	1063	889.425	26.6558	182.303
FBgn0036659	2005	1831.42	0.07101	1
FBgn0038890	3787.8	3614.23	45.518	1265
FBgn0000455	1755.28	1581.71	32.7239	398
FBgn0086694	3676.3	3502.72	36.9424	995
FBgn0035471	1105	931.425	141.718	1015
FBgn0083962	5809.93	5636.35	59.506	2579
FBgn0035855	1340	1166.42	0.891951	8
FBgn0039538	976	802.568	14.9078	92
FBgn0028852	1560	1386.42	0	0
FBgn0039449	2101	1927.42	15.0465	223
FBgn0266756	7371.61	7198.04	1.17438	65
FBgn0260755	1251	1077.42	33.9178	281
FBgn0040373	1702.41	1528.84	5.86943	69
FBgn0036612	3662	3488.42	0.186456	5.001
FBgn0034776	1268	1094.42	0	0
FBgn0084017	1058	884.425	0.83041	5.647
FBgn0051457	1342	1168.42	12.4659	112
FBgn0036638	828	654.643	0	0
FBgn0086356	2353	2179.43	92.6696	1553
FBgn0053774	310	136.934	120.429	126.805
FBgn0261396	1692.95	1519.37	144.825	1692
FBgn0033540	2538	2364.43	14.5207	264
FBgn0036499	620	446.749	0	0
FBgn0260643	674	500.709	0	0
FBgn0032266	2144	1970.42	0	0
FBgn0262983	428.15	255.022	8.15924	16
FBgn0264006	8695.64	8522.06	0.900767	59.027
FBgn0034919	774	600.676	28.3621	131
FBgn0024558	1128	954.425	92.6563	680
FBgn0031313	2019.89	1846.32	60.9281	865
FBgn0033728	1186	1012.42	0.128453	1
FBgn0052939	1264	1090.42	17.1265	143.601
FBgn0001319	3513.97	3340.4	0.116797	3.001
FBgn0267417	660	486.711	0	0
FBgn0085387	8877.62	8704.05	0.15475	10.358
FBgn0034392	1827.82	1654.24	64.3862	819
FBgn0030658	1653	1479.42	71.9944	819
FBgn0085370	5601.81	5428.23	60.2365	2514.26
FBgn0023495	1434	1260.42	0.825431	8
FBgn0039448	893	719.61	0	0
FBgn0032726	1316.2	1142.63	2.95922	25.999
FBgn0052756	1920.78	1747.2	6.32309	84.95
FBgn0266421	548.223	375	126.234	364
FBgn0039783	1782	1608.42	0	0
FBgn0030386	896	722.609	0	0
FBgn0035197	3072.07	2898.49	0.030631	0.683
FBgn0039024	2213	2039.42	3.44345	54
FBgn0031773	2285	2111.43	8.26177	134.135
FBgn0031279	3091	2917.43	0	0
FBgn0037130	3390.77	3217.19	14.5719	360.484
FBgn0035986	2955.38	2781.8	29.7383	636.113
FBgn0037332	3907.56	3733.98	9.95133	285.724
FBgn0052141	913	739.6	0.351675	2
FBgn0031359	1986.68	1813.11	23.67	330
FBgn0024222	2488	2314.43	21.2963	379
FBgn0033605	548	374.78	12.8391	37
FBgn0052670	878	704.612	0	0
FBgn0030096	1853	1679.42	28.7381	371.117
FBgn0031051	5248.32	5074.75	40.4646	1579
FBgn0050404	1646.81	1473.23	39.0174	442
FBgn0032654	636	462.724	0	0
FBgn0038161	576	402.77	0	0
FBgn0260793	6337.37	6163.8	0.632967	30
FBgn0266432	2660.5	2486.93	0	0
FBgn0036394	749	575.682	0	0
FBgn0003357	1038.5	865.029	0	0
FBgn0085339	3227.93	3054.42	49.2597	1156.94
FBgn0015574	1836	1662.42	0.078229	1
FBgn0052057	3531	3357.43	0.038735	1
FBgn0085300	441	267.84	0	0
FBgn0023388	4034.4	3860.82	35.1328	1043
FBgn0034942	917	743.6	0	0
FBgn0002633	982	808.558	0	0
FBgn0051646	2881	2707.43	0	0
FBgn0030456	2256	2082.43	36.3464	582
FBgn0033834	4681	4507.43	0.028867	1.001
FBgn0032881	1277.4	1103.82	19.4399	165
FBgn0030274	2316.72	2143.15	24.576	405
FBgn0037472	1532	1358.42	20.122	210.184
FBgn0259949	322	148.93	0	0
FBgn0033429	498.292	325.099	22.0016	55
FBgn0035477	3524.09	3350.51	4.54671	117.139
FBgn0030141	2360	2186.43	34.5886	581.514
FBgn0037746	2171.08	1997.51	29.2425	449.153
FBgn0029864	6975.48	6801.9	0.057693	3.018
FBgn0053221	1532	1358.42	0.385759	4.029
FBgn0265190	1764	1590.42	32.4094	396.348
FBgn0033113	1595.48	1421.91	45.3595	495.943
FBgn0031564	542	368.781	0	0
FBgn0037470	1909.23	1735.66	49.3026	658
FBgn0038660	1870	1696.42	75.4342	984
FBgn0024846	1821	1647.42	34.6943	439.497
FBgn0031540	2550.25	2376.68	7.3528	134.373
FBgn0035702	1846.62	1673.05	3.18701	41
FBgn0030841	2647	2473.43	0.052579	1
FBgn0265137	1526.55	1352.97	61.902	643.999
FBgn0004397	3765.75	3592.18	84.0645	2322
FBgn0036205	2530.01	2356.44	0.386322	7
FBgn0261552	4398.49	4224.92	49.3585	1603.51
FBgn0262141	438	264.843	1.96417	4
FBgn0047334	521.5	348.293	0	0
FBgn0264433	476	302.819	0	0
FBgn0035667	905.5	732.106	0	0
FBgn0035022	602	428.762	0	0
FBgn0039581	3299.55	3125.97	70.392	1692
FBgn0036156	984	810.555	0	0
FBgn0039769	2164	1990.42	0.065337	1
FBgn0039473	1090	916.425	0	0
FBgn0002563	2672.36	2498.78	0.31227	6
FBgn0051088	696	522.705	0.746402	3
FBgn0039328	1450	1276.42	9.67913	95
FBgn0031037	1017.37	843.913	57.7885	375.001
FBgn0032020	888	714.611	67.1528	369
FBgn0037240	4742	4568.43	40.4231	1420
FBgn0027507	2254.87	2081.3	25.9936	415.999
FBgn0037340	629.372	456.104	41.3439	145
FBgn0024187	4844.91	4671.34	20.9912	753.999
FBgn0034542	2665.31	2491.74	20.9291	401
FBgn0265047	1115.03	941.459	0.246103	1.782
FBgn0035410	5079	4905.43	8.21851	310
FBgn0044872	2001	1827.42	1.77913	25
FBgn0051559	2003	1829.42	0.142175	2
FBgn0035951	1600.8	1427.23	43.7377	480
FBgn0034766	1011	837.425	0	0
FBgn0034198	728.24	554.932	284.971	1216
FBgn0031161	2249.23	2075.66	29.8236	476
FBgn0003741	861.074	687.691	21.3694	113
FBgn0046878	899	725.608	0	0
FBgn0024806	5898.52	5724.94	21.3078	938
FBgn0035309	1389	1215.42	12.5666	117.446
FBgn0033819	2355	2181.43	0	0
FBgn0085261	729.62	556.311	19.6367	84
FBgn0051717	798.493	625.15	78.8429	379
FBgn0030429	2035	1861.42	0.209596	3
FBgn0034472	732	558.691	0	0
FBgn0036005	1206	1032.42	14.4118	114.411
FBgn0035767	1872.07	1698.49	44.8686	586
FBgn0002535	589.633	416.39	0.312326	1
FBgn0003886	1560	1386.42	38.8759	414.448
FBgn0033970	876	702.617	0	0
FBgn0036512	2046	1872.42	22.2256	320
FBgn0031708	888	714.611	33.6674	185
FBgn0259246	6523.65	6350.08	8.94974	437
FBgn0031479	861	687.617	41.4195	219
FBgn0264005	2977.56	2803.99	0.140213	3.023
FBgn0016917	3861.74	3688.17	130.995	3715
FBgn0002723	3900.1	3726.53	15.1807	435
FBgn0039067	2744	2570.43	10.3719	205
FBgn0003204	2407.82	2234.24	50.2408	863.135
FBgn0085428	5330.44	5156.87	0.817631	32.421
FBgn0033373	1596.13	1422.55	29.9368	327.466
FBgn0037698	11513.6	11340.1	0.187567	16.355
FBgn0041156	2378	2204.43	7.3e-05	0.001
FBgn0033149	2312	2138.43	0	0
FBgn0065035	1172.87	999.299	4.03436	31
FBgn0030455	1464	1290.42	0.10078	1
FBgn0050363	2074	1900.42	0.52762	7.71
FBgn0053121	1188	1014.42	0.3846	3
FBgn0021800	3642.78	3469.21	16.0443	428
FBgn0040828	531	357.784	0	0
FBgn0262017	720	546.695	0	0
FBgn0261068	499.04	325.851	150.792	377.823
FBgn0036684	5614.74	5441.17	11.9027	498
FBgn0031954	811	637.649	0	0
FBgn0031848	894.175	720.782	22.7339	126
FBgn0037529	1293	1119.42	56.4773	486.14
FBgn0032318	678	504.718	0	0
FBgn0031741	2456	2282.43	0	0
FBgn0033047	2034	1860.43	0	0
FBgn0031283	896	722.609	0.070748	0.393
FBgn0036240	2343.19	2169.62	13.247	220.999
FBgn0260743	1514.82	1341.24	16.0047	165.062
FBgn0037364	2267	2093.43	18.6368	300
FBgn0037350	931.847	758.44	15.8847	92.639
FBgn0030583	606	432.759	9.91688	33
FBgn0085298	660	486.711	2.9392	11
FBgn0033354	4523	4349.43	12.588	421
FBgn0036691	1198	1024.42	26.0244	205
FBgn0263082	339	165.922	0	0
FBgn0032191	2205	2031.42	55.4402	866
FBgn0037878	1250.8	1077.22	102.618	850
FBgn0031559	423	249.856	0	0
FBgn0034966	2123	1949.42	3.20216	48
FBgn0035952	986	812.555	0.3201	2
FBgn0035679	1544	1370.42	33.9731	358
FBgn0270928	7098	6924.43	0.075427	4.016
FBgn0034822	422	248.857	0.522586	1
FBgn0039360	1343.87	1170.3	31.115	280
FBgn0262601	776	602.674	163.782	759
FBgn0029905	2522	2348.43	28.2491	510.122
FBtr0308947	1051	877.425	0	0
FBgn0015371	4538.83	4365.25	5.36255	179.999
FBgn0036576	3406.42	3232.84	35.0987	872.504
FBgn0031307	2029	1855.42	127.006	1812
FBgn0036991	1861.85	1688.27	7.00981	91
FBgn0002930	1633	1459.42	0.44555	5
FBgn0052373	1946.53	1772.96	0.073352	1
FBgn0038740	5589.7	5416.12	0.10226	4.258
FBgn0029828	1408	1234.42	0	0
FBgn0051935	3058	2884.43	11.2266	249
FBgn0003137	9338.93	9165.35	69.6278	4907.09
FBgn0036218	1899	1725.42	0	0
FBgn0039755	1158	984.425	1.18896	9
FBgn0037819	1165	991.425	0	0
FBgn0036419	540	366.781	1.77285	5
FBgn0050493	1577	1403.42	4.63328	50
FBgn0266647	607	433.759	0	0
FBgn0004106	1082	908.425	47.0993	329
FBgn0086134	920	746.599	219.652	1261
FBgn0015034	1772	1598.42	0.97633	12
FBgn0033856	1892.5	1718.93	0	0
FBgn0014029	1562.81	1389.24	301.586	3221.66
FBgn0038769	2176	2002.42	14.7922	227.762
FBgn0030899	614	440.754	0	0
FBgn0035343	885	711.611	0.365506	2
FBgn0036618	809	635.65	0	0
FBgn0037296	1319	1145.42	0.56769	5
FBgn0262794	441.179	268.019	422.629	871
FBgn0027343	2531.21	2357.64	0.220644	4
FBgn0051493	960.275	786.793	0.165291	1
FBgn0036655	460	286.83	3.58199	7.9
FBgn0037338	2589	2415.43	8.99147	167
FBgn0259701	706	532.697	0	0
FBgn0000114	3140.08	2966.5	0.131518	3
FBgn0000575	2049	1875.42	66.5004	958.994
FBgn0030077	3133.05	2959.48	10.8316	246.49
FBgn0052574	1354	1180.42	0	0
FBgn0011284	977.05	803.617	5528.6	34163
FBgn0262166	2139.44	1965.87	12.9661	196
FBgn0033907	546	372.78	54.7715	157
FBgn0030775	934.5	761.089	0	0
FBgn0016926	2006.26	1832.68	39.1705	552
FBgn0038303	3634	3460.43	16.536	440
FBgn0053907	412	238.867	1.30774	2.402
FBgn0283437	2338	2164.43	455.523	7581.33
FBgn0033275	819	645.649	0	0
FBgn0032897	677.812	504.52	9.29421	36.056
FBgn0033863	2643	2469.43	0.052664	1
FBgn0045823	2169.15	1995.57	601.443	9229
FBgn0037923	1071.99	898.497	4.19749	28.999
FBgn0031629	1465.5	1291.92	0	0
FBgn0003339	4060.89	3887.31	0.200729	6
FBgn0035138	774	600.676	0.649515	3
FBgn0031734	2959.73	2786.15	0.093354	2
FBgn0262732	1108.79	935.211	182.167	1310
FBgn0041111	5956.63	5783.05	38.7683	1723.96
FBgn0034223	3102	2928.43	26.7788	603
FBgn0028664	848	674.627	10.988	57
FBgn0053653	5369.52	5195.94	1.00116	39.999
FBgn0001258	1381.26	1207.69	173.049	1607
FBgn0036393	565	391.775	0	0
FBgn0032329	1210	1036.42	14.457	115.214
FBgn0038805	1080.52	906.949	101.378	707
FBgn0031098	2785	2611.43	17.0814	343
FBgn0000044	1724	1550.42	2.07914	24.787
FBgn0039632	3325	3151.43	32.642	791
FBgn0263760	903	729.607	0	0
FBgn0015793	1034.06	860.484	14.6601	97
FBgn0250753	1676.61	1503.04	351.635	4064
FBgn0040805	863	689.596	0	0
FBgn0052745	471	297.826	0.007488	0.017
FBgn0028836	1186	1012.42	42.518	331
FBgn0035964	909.945	736.532	42.7592	242.166
FBgn0029813	957	783.586	7.46851	45
FBgn0039600	3519.37	3345.8	56.1275	1444
FBgn0003015	2787.76	2614.19	0.845708	17
FBgn0052625	595	421.763	47.7937	155
FBgn0032330	4029.03	3855.45	7.13152	211.422
FBgn0052797	931	757.598	0.171727	1
FBgn0032640	1284.32	1110.74	188.024	1605.89
FBgn0038488	2868.83	2695.26	18.5284	384
FBgn0032783	1503.98	1330.4	5.57185	56.999
FBgn0053481	1334.16	1160.59	1.00849	9
FBgn0033160	2613.91	2440.34	63.3103	1188
FBgn0005355	1596	1422.42	56.2281	615
FBgn0052568	1678.5	1504.92	0	0
FBgn0283431	369	195.908	0.002914	0.004
FBgn0266917	2558	2384.43	42.3239	776
FBgn0010040	725	551.693	1.17961	5.004
FBgn0010258	1515	1341.42	0.775589	8
FBgn0030520	2500.1	2326.52	232.461	4158.62
FBgn0039347	2491.3	2317.73	0.898409	16.011
FBgn0085408	3640.01	3466.44	1.05047	28.001
FBgn0031677	438	264.843	13.2582	27
FBgn0030913	5710.35	5536.78	0.093953	4
FBgn0086371	1217.13	1043.55	36.0156	289
FBgn0038017	1115	941.425	0	0
FBgn0032457	1382	1208.42	0.107619	1
FBgn0263597	175	16.043	0	0
FBgn0086698	3594.56	3420.99	59.5619	1566.8
FBgn0038478	3602	3428.43	11.3084	298.117
FBgn0032184	609.5	436.244	0	0
FBgn0051562	1175	1001.42	0	0
FBgn0031611	2729	2555.43	9.77116	192
FBgn0023441	4433.89	4260.32	0.522073	17.101
FBgn0038751	1565	1391.42	0.093465	1
FBgn0052405	642	468.72	0	0
FBgn0037028	2577.51	2403.93	13.2001	244
FBgn0266452	2433.84	2260.26	21.8009	378.901
FBgn0082585	2795	2621.43	6.69436	134.939
FBgn0038266	1695	1521.42	0.085479	1
FBgn0031516	3062	2888.43	37.1	824
FBgn0033730	650	476.714	0	0
FBgn0039249	3149.15	2975.58	5.33208	122
FBgn0053502	1060	886.425	50.3242	343.014
FBgn0086367	1721.86	1548.29	0.92395	11
FBgn0010014	1178.69	1005.12	0.280627	2.169
FBgn0051792	4311.31	4137.73	0.15715	5
FBgn0034945	1022.85	849.346	15.9242	104
FBgn0262099	165	12.97	0	0
FBgn0052452	1964.77	1791.19	10.6729	146.999
FBgn0029155	2724.59	2551.01	133.019	2609.28
FBgn0053807	1023	849.425	0.412543	2.695
FBgn0031437	788.053	614.717	152.174	719.298
FBgn0029131	1724	1550.42	76.9177	917
FBgn0039161	876	702.607	0	0
FBgn0034907	1267.23	1093.66	0.500152	4.206
FBgn0052677	8822.92	8649.34	0.82665	54.978
FBgn0031562	601	427.751	0	0
FBgn0041250	2220	2046.42	0.127099	2
FBgn0036414	2848.5	2674.93	0	0
FBgn0038140	2752	2578.43	1.9e-05	0
FBgn0039302	8548.31	8374.73	73.4045	4727
FBgn0040508	3534.5	3360.93	0	0
FBgn0016684	2237.41	2063.84	1.38629	22
FBgn0033400	1195	1021.42	37.8145	297
FBgn0038269	3012.77	2839.2	21.4367	468
FBgn0035318	1357.33	1183.76	48.8883	445
FBgn0261841	2206.08	2032.5	1.79576	28.065
FBgn0039773	1799.47	1625.9	22.1561	277
FBgn0034310	2146	1972.42	41.3404	627
FBgn0040388	4002.37	3828.8	23.0969	680
FBgn0037358	1136.1	962.526	72.5554	537
FBgn0034650	1235	1061.42	24.6272	201
FBgn0032281	433.864	260.717	0.498815	1
FBgn0024177	1457.62	1284.04	39.1959	387
FBgn0026150	2069.65	1896.08	55.6253	811
FBgn0034456	1436	1262.42	0	0
FBgn0029853	951	777.593	108.543	649
FBgn0021761	4578.98	4405.4	47.9053	1622.79
FBgn0264305	4505.18	4331.6	28.6576	954.511
FBgn0032068	3068.49	2894.91	0.13477	3
FBgn0016076	3384.3	3210.72	15.5213	383.199
FBgn0037718	2217	2043.42	105.456	1657
FBgn0036288	1973.02	1799.44	4.04723	56.001
FBgn0036380	1878	1704.42	0	0
FBgn0039054	4380.69	4207.12	0.061866	2.001
FBgn0053300	5253	5079.43	0.204825	8
FBgn0261928	10128.6	9955.07	0.092852	7.108
FBgn0028941	1115.12	941.548	2.01916	14.619
FBgn0030481	1501.98	1328.41	39.8448	407
FBgn0032079	2376.43	2202.86	18.1242	307
FBgn0031655	2411	2237.43	9.41617	162
FBgn0051380	1335	1161.42	0	0
FBgn0003301	8874.39	8700.82	13.7903	922.625
FBgn0016762	1230	1056.42	22.1586	180
FBgn0039589	2179	2005.42	13.4128	206.832
FBgn0002899	3364	3190.43	12.6733	310.907
FBgn0011211	2252	2078.43	601.871	9619
FBgn0032256	1939.86	1766.28	8.98272	122
FBgn0000504	4171.21	3997.63	0.162658	5
FBgn0001978	4128.52	3954.95	145.078	4412
FBgn0026751	2319	2145.43	32.0058	528
FBgn0264489	3689.03	3515.45	0.259688	7.022
FBgn0002354	551	377.779	34.4247	100
FBgn0000473	1674	1500.42	1.47347	17
FBgn0053087	15747.9	15574.3	35.7891	4286
FBgn0085276	353	179.915	0	0
FBgn0040609	543.877	370.658	59.3647	169.197
FBgn0086674	4610.8	4437.23	8.14862	278.028
FBgn0040571	3903.63	3730.06	0.488113	14
FBgn0262354	491	317.81	0	0
FBgn0034935	758.597	585.244	2.66657	12
FBgn0004368	6222.35	6048.77	34.5077	1605
FBgn0283659	1119.63	946.057	14.4338	105
FBgn0267912	3385.98	3212.41	59.6551	1473.57
FBgn0039809	1601	1427.42	21.959	241.022
FBgn0262546	638	464.723	0	0
FBgn0031697	2122.61	1949.04	0.066725	1
FBgn0032143	1616	1442.42	0.360641	4
FBgn0038978	553	379.778	0	0
FBgn0031454	1251	1077.42	26.6755	221
FBgn0032194	2271.83	2098.26	24.234	391
FBgn0262610	704	530.703	0	0
FBgn0033434	1771.3	1597.73	58.8019	722.413
FBgn0029079	832	658.641	71.0823	360
FBgn0036266	1491	1317.42	4.14602	42
FBgn0003950	4629.41	4455.83	4.66981	160
FBgn0040351	2462	2288.43	0.738779	13
FBgn0083984	595.022	421.785	12.1637	39.45
FBgn0053958	2676	2502.43	0	0
FBgn0026432	4623	4449.43	9.46998	324
FBgn0029720	2475	2301.43	0.056508	1
FBgn0052319	1211	1037.42	0	0
FBgn0021847	3075.6	2902.02	16.805	375
FBgn0023520	2341	2167.43	14.6404	244
FBgn0067052	897	723.609	0.045333	0.252
FBgn0034821	1384	1210.42	0.135769	1.264
FBgn0030000	2004	1830.42	20.5611	289.394
FBgn0003464	5313.18	5139.61	84.0583	3322.02
FBgn0031728	2093.53	1919.95	0.000468	0.006
FBgn0030317	2160	1986.42	2.62056	40.028
